"QKEY","F_GENDER","JOKE1_W74","CANCUL1_W74"
201901025378,2,1,1
201901025385,1,2,1
201901025463,2,2,2
201901025487,2,1,1
201901025493,1,2,2
201901025501,1,1,1
201901025506,2,2,2
201901025513,1,1,2
201901025540,1,2,2
201901025610,2,2,2
201901025618,1,2,2
201901025626,2,2,2
201901025630,1,1,1
201901025651,1,1,1
201901025670,1,2,2
201901025723,1,2,2
201901025730,2,1,1
201901025741,2,1,1
201901025774,2,1,1
201901025790,2,1,2
201901025808,2,2,1
201901025810,1,2,2
201901025832,2,1,1
201901025839,2,1,1
201901025841,1,2,1
201901025857,2,2,1
201901025864,2,1,1
201901025908,1,1,2
201901025911,1,1,1
201901025930,2,2,2
201901025986,2,2,2
201901026011,2,2,2
201901026021,1,2,1
201901026031,2,1,2
201901026032,1,2,1
201901026052,2,1,1
201901026064,1,1,1
201901026075,1,2,1
201901026091,1,2,2
201901026093,2,2,2
201901026097,1,1,1
201901026123,1,2,1
201901026152,1,2,2
201901026214,1,2,2
201901026266,2,1,1
201901026286,2,1,1
201901026354,1,2,1
201901026361,1,1,1
201901026363,2,2,2
201901026391,2,1,1
201901026407,2,2,2
201901026437,1,1,1
201901026447,1,2,1
201901026456,1,1,1
201901026463,1,1,1
201901026471,1,2,2
201901026500,2,2,2
201901026526,1,1,1
201901026529,1,2,2
201901026566,2,1,1
201901026593,2,1,1
201901026603,1,2,2
201901026627,1,2,1
201901026633,1,1,2
201901026636,1,1,1
201901026639,1,2,2
201901026661,2,2,1
201901026670,2,1,1
201901026682,1,1,1
201901026689,2,2,2
201901026691,2,2,1
201901026697,1,1,1
201901026708,1,1,1
201901026734,2,1,2
201901026739,1,2,2
201901026742,2,2,2
201901026754,2,2,2
201901026760,1,2,1
201901026778,2,2,1
201901026790,1,2,2
201901026802,2,1,2
201901026803,1,2,1
201901026817,1,2,2
201901026827,2,2,1
201901026833,2,1,1
201901026835,1,2,1
201901026837,2,2,1
201901026860,1,2,2
201901026870,2,1,1
201901026905,1,2,2
201901026907,1,2,2
201901026908,2,1,1
201901026925,2,1,1
201901026943,2,1,1
201901026978,1,2,1
201901027000,1,2,2
201901027010,1,2,1
201901027035,2,1,1
201901027059,2,2,2
201901027152,1,2,1
201901027155,2,2,2
201901027166,1,2,2
201901027185,2,1,2
201901027211,2,2,2
201901027219,1,2,2
201901027257,2,1,1
201901027260,1,2,2
201901027318,1,2,2
201901027360,1,1,2
201901027374,2,1,1
201901027386,2,2,2
201901027398,1,2,1
201901027428,1,2,1
201901027437,2,1,1
201901027458,2,2,2
201901027484,1,1,2
201901027550,1,2,1
201901027572,1,1,2
201901027573,2,1,1
201901027613,1,2,2
201901027629,2,1,2
201901027634,2,2,2
201901027650,2,1,1
201901027654,1,2,2
201901027679,2,1,2
201901027686,2,2,1
201901027694,2,2,2
201901027701,2,1,1
201901027723,1,2,2
201901027776,2,2,2
201901027832,1,1,1
201901027880,2,1,1
201901027894,1,2,1
201901027898,2,2,1
201901027921,2,2,1
201901027926,2,2,1
201901027927,2,1,1
201901027931,2,1,2
201901027953,1,2,2
201901027954,2,1,1
201901027980,2,2,1
201901027981,2,1,1
201901028031,1,1,1
201901028033,2,1,1
201901028040,2,1,1
201901028047,1,1,1
201901028062,1,1,1
201901028075,1,2,2
201901028078,1,1,1
201901028085,2,1,1
201901028096,2,1,1
201901028144,2,2,1
201901028197,1,2,2
201901028219,1,1,1
201901028225,2,2,1
201901028242,1,2,2
201901028263,1,2,1
201901028279,2,2,2
201901028280,1,1,1
201901028313,2,1,1
201901028365,1,1,1
201901028381,2,2,1
201901028439,1,1,1
201901028482,2,1,1
201901028509,2,1,2
201901028518,1,2,1
201901028546,1,2,2
201901028573,2,1,1
201901028617,1,1,2
201901028636,2,2,1
201901028653,1,1,1
201901028681,1,2,1
201901028721,2,2,1
201901028747,1,1,2
201901028755,2,2,1
201901028778,1,1,1
201901028801,2,1,1
201901028812,1,1,1
201901028829,1,1,2
201901028846,2,2,2
201901028869,2,2,1
201901028934,2,2,1
201901028938,2,2,1
201901028992,1,2,2
201901029015,2,2,2
201901029025,2,1,1
201901029037,1,1,1
201901029087,2,2,1
201901029128,2,1,1
201901029135,1,1,2
201901029143,2,2,2
201901029147,2,2,1
201901029154,2,2,1
201901029181,2,1,1
201901029224,1,2,2
201901029258,2,2,1
201901029274,1,1,1
201901029306,2,1,1
201901029376,2,1,2
201901029385,1,2,2
201901029422,1,1,1
201901029569,1,2,1
201901029589,1,1,1
201901029652,2,1,2
201901029656,1,2,2
201901029676,2,1,1
201901029681,1,2,2
201901029683,2,2,2
201901029695,2,2,1
201901029697,2,1,2
201901029757,2,1,1
201901029789,1,1,2
201901029802,1,2,2
201901029826,1,2,1
201901029828,2,1,1
201901029832,1,1,2
201901029905,1,2,2
201901029912,2,1,1
201901029927,1,2,1
201901029952,1,2,1
201901029975,2,1,1
201901030008,2,2,2
201901030013,2,2,1
201901030024,1,2,2
201901030051,2,2,1
201901030058,2,2,2
201901030088,2,1,1
201901030150,2,2,1
201901030152,2,2,1
201901030154,2,2,2
201901030161,2,2,1
201901030204,2,2,2
201901030230,2,1,1
201901030300,2,1,1
201901030307,1,1,2
201901030325,1,2,1
201901030327,1,2,2
201901030358,2,2,1
201901030367,2,1,1
201901030376,1,2,2
201901030431,1,2,2
201901030435,2,2,1
201901030456,1,1,1
201901030489,2,1,1
201901030503,2,1,1
201901030524,1,2,2
201901030526,1,1,2
201901030554,2,2,2
201901030560,1,1,1
201901030575,1,1,1
201901030578,1,2,2
201901030618,2,1,2
201901030679,2,2,1
201901030711,2,2,1
201901030720,1,2,2
201901030746,1,1,1
201901030805,2,1,1
201901030807,2,2,2
201901030808,2,1,1
201901030812,1,2,2
201901030815,1,1,1
201901030851,2,2,1
201901030861,2,2,1
201901030863,2,2,1
201901030866,1,1,1
201901030882,1,1,1
201901030885,2,1,2
201901030923,2,1,1
201901030947,2,2,1
201901031063,1,2,2
201901031064,1,2,1
201901031121,1,99,1
201901031202,1,1,1
201901031212,2,1,1
201901031287,1,1,1
201901031311,2,1,1
201901031344,2,1,2
201901031350,1,2,2
201901031373,1,1,1
201901031405,2,2,1
201901031465,1,2,2
201901031471,1,2,2
201901031482,1,1,2
201901031513,1,2,2
201901031553,2,2,1
201901031577,2,1,1
201901031595,1,2,2
201901031634,1,1,1
201901031661,1,1,1
201901031667,2,2,2
201901031708,2,2,1
201901031743,1,1,1
201901031758,2,2,1
201901031771,2,2,2
201901031774,2,2,1
201901031804,1,1,1
201901031876,1,1,1
201901032042,2,1,1
201901032142,1,2,1
201901032355,1,2,1
201901032464,2,2,2
201901032518,2,1,2
201901032626,1,2,1
201901032756,2,2,2
201901032821,2,1,1
201901032948,1,2,2
201901033067,1,2,2
201901033313,1,2,1
201901033489,1,1,1
201901034187,1,1,1
201901034413,2,2,1
201901034533,2,2,1
201901034658,1,1,1
201901034683,2,99,1
201901034833,2,2,1
201901035302,1,2,1
201901035395,2,2,1
201901035435,2,2,1
201901035499,2,2,2
201901035545,1,1,1
201901035767,2,2,2
201901035842,2,2,2
201901036059,1,2,2
201901036181,1,1,2
201901036228,2,2,2
201901036312,2,2,1
201901036379,2,1,1
201901036461,2,2,2
201901036471,2,1,1
201901036548,1,1,1
201901036647,1,2,2
201901036659,2,2,1
201901036798,2,2,1
201901036809,2,1,1
201901036814,2,2,2
201901036881,2,2,1
201901037170,1,1,1
201901037189,1,2,1
201901037214,2,2,1
201901037258,1,2,1
201901037448,1,2,1
201901037580,1,2,1
201901037593,1,2,1
201901037679,1,2,1
201901037689,2,1,2
201901037820,2,2,2
201901037940,2,2,1
201901038016,2,1,1
201901038029,1,1,1
201901038041,2,1,1
201901038081,1,2,2
201901038284,2,2,1
201901038354,2,1,1
201901038458,2,2,1
201901038568,1,2,1
201901038724,2,2,1
201901039026,2,1,1
201901039222,2,2,1
201901039253,1,2,1
201901039319,2,1,1
201901039333,1,1,1
201901039387,2,2,2
201901039579,2,2,1
201901039731,1,2,2
201901039764,1,2,1
201901039835,1,2,1
201901039870,2,2,1
201901039943,1,2,1
201901039995,2,1,2
201901040108,1,1,1
201901040233,1,1,1
201901040458,1,1,1
201901040577,1,1,1
201901040606,2,1,1
201901040705,1,2,1
201901040732,1,2,2
201901040839,2,2,1
201901040911,1,1,1
201901041025,2,1,1
201901041106,1,1,1
201901041188,1,1,1
201901041193,2,99,1
201901041356,1,2,1
201901041542,1,2,1
201901041630,1,2,2
201901041704,1,1,1
201901041842,2,2,2
201901041882,2,2,1
201901041890,2,2,1
201901041958,2,2,1
201901041969,1,2,1
201901042283,2,2,1
201901042297,2,1,1
201901042456,2,2,1
201901042474,2,2,1
201901042541,1,2,1
201901042590,1,1,2
201901042859,1,2,2
201901042888,2,1,1
201901043047,2,1,1
201901043194,2,2,1
201901043339,2,1,1
201901043500,1,99,1
201901043552,1,2,2
201901043570,1,2,2
201901043600,2,2,2
201901043660,1,1,1
201901043799,2,2,1
201901043803,1,1,1
201901043880,2,2,1
201901043955,2,1,1
201901044042,2,2,1
201901044092,1,1,2
201901044186,1,1,1
201901044309,2,1,1
201901044471,2,2,2
201901044503,2,2,1
201901044532,2,1,1
201901044539,2,2,1
201901044635,1,1,1
201901044729,2,2,1
201901044755,2,1,1
201901045050,2,2,1
201901045218,1,2,1
201901045283,2,1,1
201901045307,2,1,1
201901045327,2,2,1
201901045357,1,1,1
201901045412,1,1,2
201901045472,2,1,1
201901045560,2,2,2
201901045589,1,1,1
201901045608,1,1,1
201901045623,2,2,2
201901045646,1,1,1
201901045784,1,1,1
201901045787,1,2,2
201901045962,2,1,1
201901046055,1,1,1
201901046073,2,2,2
201901046138,2,2,1
201901046197,1,2,2
201901046587,2,2,1
201901046619,2,2,1
201901046675,1,1,2
201901046692,1,2,1
201901046722,1,1,1
201901046953,1,1,2
201901046972,1,1,1
201901047020,1,1,1
201901047206,2,2,1
201901047242,2,2,1
201901047313,1,1,1
201901047315,1,2,1
201901047347,1,2,1
201901047357,1,2,2
201901047402,2,1,1
201901047410,1,2,2
201901047426,1,2,2
201901047471,2,2,2
201901047919,2,1,1
201901047965,1,1,2
201901048166,2,1,1
201901048285,2,2,1
201901048364,1,1,1
201901048814,1,2,1
201901049246,1,1,1
201901049311,2,2,1
201901049382,2,2,1
201901049400,1,1,1
201901049425,1,2,1
201901049430,1,1,1
201901049460,2,2,1
201901049492,1,1,1
201901049801,2,1,1
201901049846,1,2,1
201901049869,1,1,1
201901049879,1,2,2
201901049958,1,2,1
201901050020,2,1,1
201901050176,1,1,2
201901050202,2,1,1
201901050254,1,2,2
201901050412,1,2,2
201901050425,2,2,2
201901050467,1,2,2
201901050943,2,2,1
201901050954,2,1,1
201901051194,2,2,1
201901051271,2,2,2
201901051357,2,1,2
201901051461,2,1,1
201901051512,1,2,1
201901051584,2,2,2
201901051595,2,2,1
201901051768,1,2,1
201901051910,1,2,2
201901051939,2,2,2
201901051977,1,1,1
201901052007,2,1,1
201901052062,2,2,2
201901052115,2,2,2
201901052120,1,1,1
201901052124,1,2,2
201901052125,1,1,1
201901052378,1,2,2
201901052650,1,1,1
201901052850,2,1,2
201901052949,2,2,1
201901053136,2,1,1
201901053314,2,2,2
201901053317,1,2,1
201901053370,2,1,1
201901053483,2,2,1
201901053548,2,2,1
201901053619,2,2,1
201901053625,1,1,1
201901053990,2,2,2
201901054071,1,2,2
201901054403,1,1,1
201901054444,1,2,1
201901054463,2,2,1
201901054477,2,2,1
201901054496,1,1,1
201901054699,1,1,2
201901054726,2,2,1
201901054806,1,1,2
201901054967,2,2,1
201901055109,2,2,2
201901055206,2,1,1
201901055207,2,2,1
201901055227,1,2,1
201901055245,2,2,2
201901055272,2,1,2
201901055278,2,2,2
201901055510,2,2,1
201901055520,1,1,1
201901055546,1,1,1
201901055555,2,1,1
201901055806,2,1,1
201901056396,2,2,2
201901056504,2,1,1
201901056592,2,2,1
201901056638,2,1,1
201901056705,1,2,1
201901056753,2,2,1
201901056872,1,1,1
201901056964,1,2,1
201901056993,1,1,1
201901057209,2,2,1
201901057219,2,2,2
201901057262,2,2,1
201901057281,1,2,2
201901057353,1,2,1
201901057400,2,1,1
201901057439,1,1,1
201901057528,2,1,1
201901057633,2,2,1
201901057690,1,2,1
201901058107,2,2,1
201901058158,2,2,1
201901058298,2,1,2
201901058672,1,2,1
201901058808,2,1,1
201901059006,1,2,2
201901059014,1,2,2
201901059189,2,1,1
201901059230,1,2,2
201901059388,1,1,1
201901059558,2,1,1
201901059672,1,1,1
201901059731,2,2,1
201901059763,2,2,2
201901059848,1,2,2
201901059849,2,2,1
201901060021,2,1,1
201901060056,2,99,2
201901060065,2,2,1
201901060093,2,2,1
201901060152,2,2,1
201901060199,2,2,1
201901060238,2,2,1
201901060277,2,2,1
201901060587,2,2,1
201901060612,2,2,1
201901060660,2,2,1
201901060741,1,2,2
201901060815,1,2,2
201901060927,2,2,1
201901060942,1,2,1
201901061058,2,2,1
201901061134,2,2,1
201901061137,1,2,1
201901061151,2,2,1
201901061370,2,1,1
201901061445,1,1,1
201901061665,2,2,1
201901061690,1,2,1
201901061730,2,2,1
201901061943,1,1,1
201901062086,2,2,1
201901062221,2,2,1
201901062516,2,2,1
201901062554,2,2,2
201901062637,1,1,1
201901062784,2,2,2
201901062785,1,2,2
201901062927,2,2,1
201901063447,1,2,1
201901063539,1,2,1
201901063734,2,2,1
201901063782,2,1,1
201901063916,2,1,1
201901063934,1,2,1
201901063937,1,2,2
201901064232,2,2,1
201901064362,1,2,1
201901064384,1,2,2
201901064394,1,2,2
201901064524,2,2,2
201901064534,2,2,1
201901064588,2,2,1
201901064707,2,2,2
201901064788,1,2,1
201901064864,2,1,2
201901064914,2,2,1
201901064947,1,2,1
201901065041,1,2,1
201901065093,1,1,2
201901065100,2,1,1
201901065260,2,2,2
201901065608,2,2,1
201901065778,2,1,2
201901066121,1,2,1
201901066154,2,2,1
201901066226,1,2,1
201901066272,2,1,1
201901066323,2,1,1
201901066366,2,2,1
201901066395,2,1,1
201901066517,1,2,1
201901066628,2,1,1
201901066708,2,1,1
201901067135,1,1,1
201901067164,1,1,2
201901067209,2,1,2
201901067310,1,1,1
201901067319,2,2,2
201901067440,1,2,2
201901067493,2,1,1
201901067718,2,2,1
201901067878,2,99,1
201901067888,2,1,1
201901068003,1,1,1
201901068010,2,2,1
201901068039,1,1,1
201901068092,2,2,1
201901068108,2,1,1
201901068182,2,2,1
201901068237,2,2,2
201901068319,1,2,1
201901068360,1,2,1
201901068526,2,2,2
201901068653,2,1,1
201901068678,2,2,1
201901068764,2,1,1
201901068852,2,2,2
201901068904,2,2,1
201901068943,1,2,2
201901068971,2,2,1
201901069163,2,1,1
201901069200,2,2,2
201901069231,2,1,1
201901069375,2,1,2
201901069475,1,1,1
201901069498,2,2,2
201901069759,1,2,2
201901069815,1,2,2
201901069851,2,99,1
201901070107,1,2,1
201901070501,2,1,1
201901070530,1,2,2
201901070556,1,2,2
201901070565,1,1,1
201901070641,1,2,2
201901070648,2,1,1
201901070721,1,2,1
201901070770,1,1,1
201901070883,1,1,2
201901070899,1,2,1
201901070904,2,1,1
201901071132,2,1,1
201901071289,2,2,1
201901071459,1,2,2
201901071605,2,1,1
201901071729,2,2,1
201901071752,2,1,1
201901071800,1,2,1
201901071831,1,1,1
201901072006,1,1,1
201901072019,1,2,1
201901072230,2,2,1
201901072293,2,1,1
201901072357,2,2,1
201901072450,1,2,2
201901072465,1,1,2
201901072738,2,2,1
201901072795,1,2,1
201901073122,2,2,1
201901073174,2,2,1
201901073181,2,1,1
201901073210,1,2,2
201901073263,1,1,1
201901073363,1,2,1
201901073638,2,2,1
201901073684,2,1,1
201901073910,1,2,1
201901074082,2,2,1
201901074112,2,1,1
201901074251,2,2,2
201901074392,1,1,1
201901074528,1,2,1
201901074616,2,2,1
201901074664,2,2,2
201901074681,1,1,1
201901074801,1,1,1
201901074823,1,2,1
201901074990,2,2,2
201901075049,1,1,1
201901075057,2,2,1
201901075065,2,2,1
201901075169,1,2,1
201901075211,1,2,1
201901075271,2,2,2
201901075298,1,99,1
201901075443,2,2,2
201901075505,2,2,1
201901075536,2,2,1
201901075576,2,2,1
201901075592,1,1,1
201901075603,2,2,1
201901075686,2,2,1
201901075752,1,1,1
201901075917,2,1,1
201901076020,2,2,1
201901076034,1,2,2
201901076068,2,1,1
201901076283,1,2,1
201901076544,1,2,1
201901076730,1,2,1
201901076818,2,1,1
201901076872,2,2,1
201901076981,2,1,1
201901076999,1,1,2
201901077019,2,2,1
201901077099,2,1,1
201901077204,2,1,2
201901077442,2,2,1
201901077490,2,2,1
201901077606,1,2,2
201901078102,1,2,2
201901078166,1,2,1
201901078240,2,2,1
201901078422,1,1,1
201901078576,1,2,1
201901078637,1,1,1
201901078826,1,2,1
201901078829,2,2,1
201901079089,2,1,1
201901079144,2,2,1
201901079243,2,1,1
201901079622,2,1,1
201901079912,1,1,2
201901080661,2,2,2
201901081008,2,1,1
201901081059,2,2,1
201901081084,1,1,2
201901081648,2,1,1
201901082416,2,1,1
202001000028,1,1,1
202001000043,2,2,2
202001000060,1,2,2
202001000064,2,1,1
202001000087,2,1,2
202001000099,1,2,2
202001000194,2,1,1
202001000203,1,2,2
202001000227,2,2,1
202001000241,2,2,2
202001000255,2,1,1
202001000281,1,2,1
202001000288,2,1,2
202001000289,1,1,2
202001000290,2,2,1
202001000339,2,1,1
202001000343,2,2,1
202001000348,1,2,1
202001000389,2,2,1
202001000414,2,2,1
202001000416,2,1,1
202001000421,2,2,2
202001000429,2,2,1
202001000445,2,2,1
202001000450,1,1,2
202001000481,1,2,2
202001000525,2,2,1
202001000543,2,1,1
202001000554,2,1,2
202001000569,2,1,1
202001000693,2,2,2
202001000711,2,2,2
202001000718,1,2,1
202001000722,1,1,1
202001000811,2,2,1
202001000817,2,1,1
202001000848,1,1,1
202001000862,2,2,1
202001000879,2,2,1
202001000916,2,2,1
202001000927,1,1,1
202001001016,1,2,2
202001001020,2,1,1
202001001029,2,1,1
202001001063,1,1,1
202001001066,1,1,1
202001001067,1,2,2
202001001112,2,1,1
202001001146,2,2,1
202001001153,2,1,1
202001001170,2,1,1
202001001209,1,1,1
202001001243,1,2,1
202001001259,2,1,1
202001001273,2,1,1
202001001276,1,1,1
202001001282,2,1,1
202001001304,1,2,1
202001001308,2,2,1
202001001334,2,1,2
202001001367,1,1,1
202001001371,2,1,1
202001001391,1,1,2
202001001393,1,1,1
202001001427,2,1,2
202001001429,2,2,2
202001001474,1,99,1
202001001477,1,2,2
202001001489,1,2,1
202001001492,1,1,2
202001001578,1,1,1
202001001656,2,1,2
202001001661,2,2,1
202001001670,1,2,2
202001001676,2,1,1
202001001683,1,1,1
202001001689,1,1,1
202001001709,1,2,2
202001001720,1,1,1
202001001801,2,2,2
202001001805,1,2,2
202001001829,1,2,1
202001001894,2,1,1
202001001907,1,1,1
202001001922,2,2,1
202001002018,2,2,2
202001002024,1,2,2
202001002055,2,2,2
202001002076,1,2,1
202001002112,2,1,1
202001002133,2,2,2
202001002192,1,1,1
202001002199,1,2,2
202001002203,1,2,2
202001002249,1,2,2
202001002255,2,1,2
202001002273,1,1,1
202001002280,2,1,1
202001002350,2,1,1
202001002355,1,2,2
202001002411,1,1,1
202001002462,2,99,2
202001002485,1,2,2
202001002586,2,2,2
202001002592,1,2,2
202001002643,1,2,2
202001002670,2,2,1
202001002711,2,2,1
202001002712,2,2,2
202001002729,1,1,2
202001002734,2,1,1
202001002786,1,2,2
202001002871,2,2,1
202001002876,1,2,1
202001002923,2,2,1
202001002939,2,2,2
202001002953,1,2,2
202001002975,1,1,1
202001003000,1,1,1
202001003015,1,1,1
202001003024,1,2,2
202001003093,1,1,2
202001003105,1,2,2
202001003109,1,1,2
202001003117,2,1,1
202001003172,1,2,2
202001003178,1,2,1
202001003232,2,1,1
202001003283,1,1,1
202001003294,1,2,2
202001003326,1,2,2
202001003387,2,1,1
202001003398,2,1,1
202001003438,2,1,1
202001003446,2,1,1
202001003474,2,2,2
202001003481,2,2,2
202001003502,2,1,1
202001003548,2,1,1
202001003552,2,1,1
202001003590,1,1,2
202001003595,2,1,1
202001003632,2,1,1
202001003718,2,2,1
202001003723,1,2,1
202001003730,2,1,2
202001003735,1,2,2
202001003775,2,2,1
202001003820,2,2,1
202001003888,2,1,1
202001003891,1,2,2
202001003922,2,2,1
202001003926,1,1,1
202001003936,1,1,1
202001003947,2,1,1
202001003990,2,2,1
202001004003,1,2,1
202001004011,1,2,2
202001004050,1,1,1
202001004060,2,1,1
202001004159,2,1,1
202001004175,2,1,1
202001004221,2,1,1
202001004281,1,2,2
202001004330,2,2,2
202001004335,1,1,1
202001004383,2,1,1
202001004420,2,2,1
202001004422,1,2,2
202001004429,1,1,1
202001004470,1,2,1
202001004528,1,1,1
202001004540,1,1,1
202001004541,2,2,2
202001004553,1,2,1
202001004585,2,1,1
202001004614,2,2,1
202001004655,1,2,2
202001004664,1,2,1
202001004674,2,1,2
202001004697,2,2,2
202001004704,1,2,2
202001004783,1,1,1
202001004825,2,1,2
202001004842,1,2,2
202001004852,1,2,2
202001004923,2,2,1
202001004936,2,2,1
202001004956,2,1,1
202001004969,2,2,1
202001004977,2,1,1
202001004985,2,1,1
202001005046,2,1,1
202001005058,2,2,1
202001005066,1,2,1
202001005076,2,1,1
202001005104,1,2,2
202001005111,2,1,1
202001005154,1,2,2
202001005270,1,2,1
202001005296,2,1,1
202001005303,2,2,2
202001005313,2,1,1
202001005324,1,2,1
202001005366,2,2,1
202001005449,2,1,1
202001005465,2,1,1
202001005469,2,2,2
202001005511,1,1,1
202001005549,2,1,1
202001005587,1,1,1
202001005593,2,1,1
202001005605,1,1,1
202001005626,1,1,1
202001005633,1,1,1
202001005676,1,2,1
202001005731,2,1,2
202001005741,2,1,1
202001005755,1,2,2
202001005762,1,1,2
202001005770,2,2,2
202001005880,2,1,1
202001005882,2,2,1
202001005904,2,2,2
202001005923,1,1,2
202001005962,1,1,1
202001005977,1,1,1
202001005989,2,1,1
202001006018,1,2,2
202001006085,2,2,2
202001006098,2,2,2
202001006112,2,2,1
202001006136,2,1,1
202001006142,2,2,1
202001006251,1,1,1
202001006286,1,2,2
202001006300,2,1,2
202001006364,2,2,2
202001006366,1,2,1
202001006385,2,1,1
202001006413,1,1,1
202001006433,2,2,1
202001006454,2,2,2
202001006494,1,1,2
202001006535,2,1,1
202001006555,2,2,2
202001006559,2,2,1
202001006624,1,1,1
202001006633,1,1,2
202001006657,1,2,1
202001006665,1,2,1
202001006749,1,2,2
202001006784,2,1,1
202001006793,2,2,1
202001006812,1,1,2
202001006818,2,2,1
202001006848,2,1,1
202001006856,2,1,1
202001006867,1,1,1
202001006903,2,2,1
202001006934,2,2,2
202001006946,1,1,1
202001006959,2,2,1
202001006992,1,1,1
202001006997,2,2,2
202001007002,2,1,1
202001007021,2,2,1
202001007029,2,2,2
202001007050,1,2,1
202001007113,1,1,2
202001007144,1,1,1
202001007168,2,2,1
202001007222,1,2,2
202001007272,2,2,1
202001007315,1,2,2
202001007318,2,2,1
202001007353,1,2,2
202001007381,2,1,1
202001007396,2,1,1
202001007403,2,2,1
202001007450,1,1,1
202001007457,1,1,1
202001007468,2,1,1
202001007472,1,2,2
202001007501,1,1,1
202001007538,1,2,2
202001007539,2,1,2
202001007598,1,1,1
202001007601,1,1,1
202001007604,1,2,2
202001007648,1,1,1
202001007665,2,1,1
202001007719,2,1,1
202001007735,2,2,1
202001007755,1,1,1
202001007787,2,1,1
202001007808,1,1,1
202001007826,2,1,1
202001007828,2,2,1
202001007833,1,1,1
202001007844,2,2,1
202001007913,1,2,2
202001008005,1,1,1
202001008032,2,2,1
202001008047,2,2,2
202001008071,1,2,1
202001008082,2,2,1
202001008090,2,2,2
202001008098,2,1,1
202001008100,1,1,1
202001008103,2,1,1
202001008113,1,1,1
202001008126,1,2,2
202001008127,2,1,1
202001008151,2,2,2
202001008160,2,2,1
202001008185,2,1,1
202001008235,1,1,1
202001008239,1,1,1
202001008299,2,1,1
202001008301,2,2,2
202001008302,2,1,1
202001008339,2,1,1
202001008343,1,2,2
202001008359,2,1,1
202001008379,2,2,2
202001008397,1,1,1
202001008408,2,1,1
202001008411,2,1,2
202001008414,1,1,2
202001008429,2,1,1
202001008468,2,1,1
202001008487,2,2,1
202001008512,2,1,1
202001008538,2,1,1
202001008543,2,1,1
202001008550,2,1,1
202001008555,2,1,1
202001008563,2,1,1
202001008655,2,1,1
202001008685,2,2,1
202001008690,2,2,2
202001008703,2,2,1
202001008723,2,1,1
202001008724,2,1,1
202001008727,2,2,1
202001008755,2,1,2
202001008756,2,1,1
202001008760,1,1,1
202001008763,1,1,1
202001008800,1,2,2
202001008985,2,2,2
202001009012,2,1,2
202001009050,2,2,2
202001009055,1,1,2
202001009058,1,1,1
202001009096,2,2,1
202001009108,1,1,2
202001009113,2,1,1
202001009147,1,1,1
202001009149,1,1,1
202001009155,2,2,1
202001009161,2,2,1
202001009164,1,2,2
202001009169,2,1,1
202001009174,1,2,2
202001009208,2,1,1
202001009211,2,2,2
202001009243,1,2,1
202001009335,1,2,2
202001009377,1,2,1
202001009386,2,1,1
202001009419,1,1,2
202001009436,2,2,1
202001009444,1,2,2
202001009451,1,2,2
202001009455,2,1,1
202001009474,2,2,2
202001009504,2,2,2
202001009559,1,1,1
202001009564,2,1,1
202001009568,1,2,2
202001009616,1,2,1
202001009637,2,2,1
202001009641,1,2,1
202001009658,1,1,2
202001009674,2,1,2
202001009691,1,1,1
202001009692,1,2,2
202001009705,2,1,1
202001009738,1,2,2
202001009756,1,1,1
202001009759,1,1,2
202001009874,2,1,2
202001009886,2,2,2
202001009896,1,2,2
202001009909,2,2,2
202001009919,2,1,1
202001009990,2,1,1
202001009993,1,2,1
202001009998,2,1,1
202001010044,1,2,2
202001010075,2,1,1
202001010105,1,2,2
202001010178,1,99,1
202001010190,2,2,1
202001010193,2,2,1
202001010198,1,2,2
202001010204,1,2,1
202001010220,2,2,1
202001010231,2,2,1
202001010248,2,2,1
202001010270,2,2,1
202001010282,1,2,2
202001010306,1,1,1
202001010349,1,1,1
202001010362,1,2,2
202001010451,1,2,1
202001010455,2,2,1
202001010489,1,1,1
202001010499,2,1,1
202001010532,2,1,1
202001010563,1,2,2
202001010569,2,1,1
202001010572,2,1,1
202001010626,2,1,1
202001010641,1,1,1
202001010656,1,2,2
202001010665,2,2,1
202001010679,2,1,1
202001010692,2,1,1
202001010764,2,2,2
202001010823,2,1,1
202001010828,1,2,1
202001010847,2,1,1
202001010858,2,2,1
202001010916,2,1,1
202001010953,1,1,1
202001010978,2,1,2
202001010981,1,1,1
202001011002,1,2,1
202001011097,2,1,1
202001011119,2,1,1
202001011132,1,1,1
202001011159,2,1,1
202001011188,2,2,1
202001011191,1,1,1
202001011246,2,1,1
202001011279,2,2,2
202001011286,2,2,2
202001011348,1,1,1
202001011351,2,1,2
202001011403,2,1,1
202001011474,1,2,2
202001011563,2,1,1
202001011637,1,2,2
202001011665,1,1,2
202001011711,1,2,2
202001011744,1,1,1
202001011756,2,1,2
202001011770,2,1,1
202001011823,2,1,1
202001011824,2,1,1
202001011831,2,1,1
202001011836,1,2,1
202001011869,1,2,2
202001011881,1,1,1
202001011902,2,1,1
202001011918,1,1,1
202001011930,1,2,1
202001011948,1,1,1
202001011951,2,1,1
202001011953,2,99,1
202001011968,2,2,2
202001011969,2,2,2
202001011978,2,1,1
202001011982,1,2,2
202001011995,2,1,1
202001012012,2,2,1
202001012023,1,1,1
202001012033,1,1,1
202001012093,1,1,1
202001012102,2,1,1
202001012173,1,2,2
202001012198,1,2,2
202001012213,1,1,1
202001012226,1,2,1
202001012248,1,1,1
202001012274,2,1,1
202001012325,2,1,1
